ID	S.ERR260132	S.ERR260133	S.ERR260134	S.ERR260135	S.ERR260136	S.ERR260137	S.ERR260138	S.ERR260139	S.ERR260140	S.ERR260141	S.ERR260142	S.ERR260143	S.ERR260144	S.ERR260145	S.ERR260146	S.ERR260147	S.ERR260148	S.ERR260149	S.ERR260150	S.ERR260151	S.ERR260152	S.ERR260153	S.ERR260154	S.ERR260155	S.ERR260156	S.ERR260157	S.ERR260158	S.ERR260159	S.ERR260160	S.ERR260161	S.ERR260162	S.ERR260163	S.ERR260164	S.ERR260165	S.ERR260166	S.ERR260167	S.ERR260168	S.ERR260169	S.ERR260170	S.ERR260171	S.ERR260172	S.ERR260173	S.ERR260174	S.ERR260175	S.ERR260176	S.ERR260177	S.ERR260178	S.ERR260179	S.ERR260180	S.ERR260181	S.ERR260182	S.ERR260183	S.ERR260184	S.ERR260185	S.ERR260186	S.ERR260187	S.ERR260188	S.ERR260189	S.ERR260190	S.ERR260191	S.ERR260192	S.ERR260193	S.ERR260194	S.ERR260195	S.ERR260196	S.ERR260197	S.ERR260198	S.ERR260199	S.ERR260200	S.ERR260201	S.ERR260202	S.ERR260203	S.ERR260204	S.ERR260205	S.ERR260206	S.ERR260207	S.ERR260208	S.ERR260209	S.ERR260210	S.ERR260211	S.ERR260214	S.ERR260215	S.ERR260216	S.ERR260217	S.ERR260218	S.ERR260219	S.ERR260220	S.ERR260221	S.ERR260222	S.ERR260223	S.ERR260224	S.ERR260225	S.ERR260226	S.ERR260227	S.ERR260228	S.ERR260229	S.ERR260230	S.ERR260231	S.ERR260232	S.ERR260233	S.ERR260234	S.ERR260235	S.ERR260236	S.ERR260237	S.ERR260238	S.ERR260239	S.ERR260240	S.ERR260241	S.ERR260242	S.ERR260243	S.ERR260244	S.ERR260245	S.ERR260246	S.ERR260247	S.ERR260248	S.ERR260249	S.ERR260250	S.ERR260251	S.ERR260252	S.ERR260253	S.ERR260254	S.ERR260255	S.ERR260256	S.ERR260257	S.ERR260258	S.ERR260259	S.ERR260260	S.ERR260261	S.ERR260262	S.ERR260263	S.ERR260264	S.ERR260265	S.ERR260266	S.ERR260267	S.ERR260268	S.ERR260269	S.ERR260270	S.ERR260271	S.ERR260272	S.ERR260273	S.ERR260274	S.ERR260275	S.ERR260276	S.ERR275251	S.ERR275252	
Selenomonas	0.00000000	0.00000000	0.00024758	0.00021143	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00025178	0.00023463	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00035475	0.00030457	0.00000000	0.00000000	0.00041330	0.00029002	0.00000000	0.00000000	0.00000000	0.00000000	0.00024396	0.00000000	0.00018374	0.00043578	0.00000000	0.00000000	0.00000000	0.00023833	0.00000000	0.00090437	0.00000000	0.00033977	0.00019263	0.00026100	0.00023463	0.00034906	0.00000000	0.00021731	0.00035480	0.00025062	0.00000000	0.00042765	0.00035268	0.00017131	0.00000000	0.00193891	0.00023947	0.00024026	0.00000000	0.00037382	0.00000000	0.00000000	0.00000000	0.00000000	0.00047328	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00032621	0.00000000	0.00046677	0.00034963	0.00030546	0.00000000	0.00000000	0.00049696	0.00000000	0.00000000	0.00000000	0.00000000	0.00092790	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00055920	0.00029885	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00021229	0.00000000	0.00019999	0.00000000	0.00000000	0.00026529	0.00037445	0.00000000	0.00000000	0.00041157	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Slackia	0.00036870	0.00000000	0.00288689	0.00078045	0.00000000	0.00054993	0.00045500	0.00049259	0.00030702	0.00064723	0.00309888	0.00065239	0.00000000	0.00000000	0.00000000	0.00141981	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00033157	0.00000000	0.00058848	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00106634	0.00045952	0.00097272	0.00040393	0.00047073	0.00029997	0.00000000	0.00051251	0.00000000	0.00019032	0.00035547	0.00062666	0.00098023	0.00018504	0.00284917	0.00102853	0.00338905	0.00029935	0.00075361	0.00032700	0.00047399	0.00036838	0.00140670	0.00062611	0.00080625	0.00049295	0.00000000	0.00014912	0.00049694	0.00043187	0.00066928	0.00043470	0.00000000	0.00103529	0.00032217	0.00038954	0.00066902	0.00020248	0.00099613	0.00072475	0.00128108	0.00032813	0.00050063	0.00000000	0.00108714	0.00052424	0.00051732	0.00000000	0.00037467	0.00031908	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00028334	0.00062870	0.00108711	0.00000000	0.00079903	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00105213	0.00187220	0.00086261	0.00000000	0.00000000	0.00000000	0.00047806	0.00000000	0.00048564	0.00026210	0.00035087	0.00035157	0.00000000	0.00057080	0.00094233	0.00122781	0.00029916	0.00000000	0.00068133	0.00000000	0.00148480	0.00000000	0.00000000	0.00318997	0.00023622	0.00053021	0.00000000	0.00000000	0.00265123	0.00039460	0.00044107	0.00023189	0.00067588	0.00072762	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00054761	0.00024258	
Solobacterium	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00242773	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00130404	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00102779	0.00000000	0.00000000	0.00000000	0.00466868	0.00000000	0.00000000	0.00276841	0.00000000	0.00179410	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00344596	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00359480	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Sphaerochaeta	0.00000000	0.00000000	0.00018653	0.00024659	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00018905	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00031066	0.00000000	0.00000000	0.00000000	0.00000000	0.00017583	0.00020491	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00044373	0.00000000	0.00025409	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Spirochaeta	0.00000000	0.00000000	0.00012524	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Streptococcus	0.00000000	0.00067116	0.02396682	0.00469824	0.00085926	0.00082581	0.00088059	0.00064286	0.00073363	0.00075983	0.01699417	0.00104110	0.00086273	0.00121129	0.00030286	0.01588838	0.03069553	0.02400443	0.00050452	0.00078110	0.00395971	0.06803124	0.02858585	0.00390451	0.01135585	0.00072240	0.00143302	0.01442949	0.00065280	0.00663773	0.02776389	0.00075932	0.00058891	0.00077010	0.00087070	0.00029694	0.00367165	0.00068272	0.00061549	0.00671403	0.00738255	0.00506909	0.00078817	0.00051764	0.00310820	0.01972090	0.00056793	0.00073666	0.00124899	0.00313707	0.01831268	0.00100652	0.00102738	0.00076576	0.00540679	0.02040692	0.00744575	0.00122867	0.00141790	0.00044689	0.00261543	0.00109393	0.00098660	0.00221174	0.00048823	0.00070682	0.01054922	0.00061600	0.00871601	0.00102679	0.00091114	0.00095411	0.00147456	0.00443371	0.00223076	0.00165412	0.00107589	0.00190620	0.00085832	0.00614403	0.04275077	0.00135822	0.00000000	0.00060417	0.01151495	0.00000000	0.00076043	0.00043215	0.00000000	0.00000000	0.00113981	0.00211110	0.01030710	0.00050116	0.00061637	0.00038780	0.00096371	0.00106067	0.00065418	0.00088562	0.00057032	0.01092643	0.00156621	0.00060604	0.00053244	0.02154757	0.00046557	0.00107302	0.00075458	0.00090475	0.00174540	0.00164608	0.00049332	0.00046058	0.00413197	0.00077196	0.00070079	0.00095848	0.00111836	0.00141984	0.00068657	0.01180664	0.00094068	0.00084126	0.08505972	0.00061567	0.00103440	0.00046989	0.00068847	0.00175827	0.00075084	0.00050628	0.00111323	0.00100342	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00172175	0.00000000	0.05005220	0.00411461	0.00086437	
Subdoligranulum	0.00778803	0.00365334	0.02590883	0.02228694	0.02207112	0.01133732	0.03212972	0.01444775	0.00925986	0.02946148	0.03095239	0.00179069	0.01043656	0.06029174	0.00276444	0.00847431	0.00429809	0.01740976	0.01740653	0.00455551	0.00741057	0.00577981	0.01424194	0.00925372	0.00988247	0.00094261	0.02714631	0.00983917	0.01928126	0.01400492	0.01944179	0.03308422	0.00666602	0.04538443	0.00704793	0.00553557	0.00530957	0.01396076	0.04058287	0.05869369	0.01413785	0.01095986	0.00723360	0.02030243	0.00126106	0.04400834	0.02188188	0.01551528	0.01383649	0.01434064	0.01656789	0.02492681	0.03242827	0.01010976	0.02026448	0.00488624	0.00383199	0.03352408	0.01806993	0.01828291	0.01401156	0.02122551	0.01614220	0.02121889	0.00250963	0.02082589	0.04485625	0.02352770	0.03305394	0.00493925	0.03031006	0.00464320	0.01274689	0.01768256	0.00463898	0.05761719	0.02855281	0.03171762	0.04105132	0.03294834	0.00000000	0.00390857	0.01701525	0.00552464	0.00132373	0.00178724	0.04155506	0.00208923	0.00178537	0.01004077	0.01655167	0.03246947	0.01328701	0.00105894	0.02315923	0.00224905	0.00224342	0.01337961	0.00481188	0.05328319	0.02536676	0.04800063	0.00445913	0.02511628	0.00000000	0.04510272	0.04088552	0.01426880	0.05821886	0.01537364	0.01934892	0.01702954	0.00473193	0.02441894	0.00841760	0.00797364	0.02121327	0.01862854	0.00759096	0.00226963	0.03354973	0.02552352	0.00678737	0.00890649	0.02618204	0.01849339	0.01353225	0.01378619	0.03559664	0.01525838	0.00834896	0.00368923	0.02495978	0.03978592	0.00686116	0.00185643	0.00000000	0.00000000	0.00806944	0.00212875	0.01069341	0.01168794	0.00203399	0.00562317	0.02702467	
Succinatimonas	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00520171	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Sutterella	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00188316	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00027781	0.00000000	0.00000000	0.00000000	0.00000000	0.00007540	0.00000000	0.00015948	0.00000000	0.00000000	0.00000000	0.00000000	0.00025293	0.00000000	0.00000000	0.00208833	0.00009347	0.00000000	0.00000000	0.00016278	0.00000000	0.00000000	0.00016095	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00064403	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00059919	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00113455	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00019389	0.00000000	0.00010541	0.00000000	0.00035929	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Synergistes	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00185753	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Tannerella	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00078693	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00120312	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00009403	0.00000000	0.00026174	0.00000000	0.00071270	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00110977	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00033652	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00089344	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Terrisporobacter	0.00000000	0.00055099	0.00038212	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00025624	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00025349	0.00000000	0.00037144	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00021790	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00019456	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00006778	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00442107	0.00000000	0.00068313	0.00000000	0.00030296	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00720357	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00018991	0.00000000	0.00000000	0.00000000	0.00067797	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00444742	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00059003	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00324842	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00056732	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Treponema	0.00000000	0.00063785	0.00068091	0.00065241	0.00065123	0.00072594	0.00052174	0.00050906	0.00000000	0.00054466	0.00055062	0.00062988	0.00069240	0.00067558	0.00000000	0.00076111	0.00000000	0.00071884	0.00049951	0.00093218	0.00077743	0.00068647	0.00053823	0.00061788	0.00099672	0.00055582	0.00076019	0.00057504	0.00000000	0.00047227	0.00053605	0.00060159	0.00072113	0.00054444	0.00112274	0.00035914	0.00042408	0.00044026	0.00032507	0.00063776	0.00053241	0.00056885	0.00098504	0.00041361	0.00000000	0.00043409	0.00064077	0.00088575	0.00062735	0.00040643	0.00044067	0.00126436	0.00090312	0.00042200	0.00093437	0.00056929	0.00070239	0.00068079	0.00081776	0.00050189	0.00045101	0.00074911	0.00029312	0.00071553	0.00074157	0.00058185	0.00054328	0.00043851	0.00072662	0.00000000	0.00053916	0.00062007	0.00043241	0.00086309	0.00103217	0.00064631	0.00067036	0.00052721	0.00081119	0.00039274	0.00000000	0.00069124	0.00000000	0.00053172	0.00123287	0.00000000	0.00084409	0.00142157	0.00000000	0.00000000	0.00098256	0.00091146	0.00077745	0.00031762	0.00068640	0.00000000	0.00072230	0.00074640	0.00075994	0.00072182	0.00112589	0.00000000	0.00056202	0.00048943	0.00000000	0.00000000	0.00000000	0.00097211	0.00056457	0.00052767	0.00047744	0.00128680	0.00046200	0.00031643	0.00108411	0.00055530	0.00044852	0.00094140	0.00092548	0.00076240	0.00077453	0.00062828	0.00048820	0.00068159	0.00067811	0.00061055	0.00097484	0.00024489	0.00072912	0.00060162	0.00096563	0.00071899	0.00063516	0.00050945	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00090514	0.00051592	
Turicibacter	0.00000000	0.00000000	0.00044700	0.00000000	0.00000000	0.00000000	0.00015059	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00125059	0.00000000	0.00000000	0.00000000	0.00000000	0.00024310	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00044850	0.00000000	0.00392654	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00041198	0.00021577	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00201803	0.00000000	0.00000000	0.00017185	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00022730	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00017403	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
